full_time;mid_price
-2_127200;2003.5
-2_127300;2003.5
-2_127400;2003.5
-2_127500;2002.0
-2_127600;2002.5
-2_127700;2004.0
-2_127800;2003.0
-2_127900;2003.5
-2_128000;2003.5
-2_128100;2003.5
-2_128200;2002.0
-2_128300;1999.0
-2_128400;1998.5
-2_128500;2000.5
-2_128600;2001.5
-2_128700;2001.0
-2_128800;2002.5
-2_128900;2002.0
-2_129000;2000.5
-2_129100;2001.0
-2_129200;2000.5
-2_129300;2000.5
-2_129400;2000.0
-2_129500;2000.5
-2_129600;1998.0
-2_129700;1996.5
-2_129800;1998.5
-2_129900;1999.0
-2_130000;1999.5
-2_130100;1998.5
-2_130200;1998.5
-2_130300;1998.5
-2_130400;1997.5
-2_130500;1997.5
-2_130600;1998.5
-2_130700;1997.0
-2_130800;1995.0
-2_130900;1997.5
-2_131000;1996.0
-2_131100;1995.5
-2_131200;1997.0
-2_131300;1997.5
-2_131400;1999.5
-2_131500;1999.0
-2_131600;1999.0
-2_131700;1998.5
-2_131800;1998.5
-2_131900;1998.5
-2_132000;1998.5
-2_132100;1996.5
-2_132200;1998.5
-2_132300;1999.5
-2_132400;1999.0
-2_132500;1999.5
-2_132600;1998.0
-2_132700;1998.5
-2_132800;1999.5
-2_132900;1999.0
-2_133000;1999.5
-2_133100;1999.0
-2_133200;1998.5
-2_133300;1998.0
-2_133400;1998.5
-2_133500;1998.0
-2_133600;1998.5
-2_133700;1998.5
-2_133800;1998.5
-2_133900;1998.5
-2_134000;1998.5
-2_134100;1998.5
-2_134200;1994.5
-2_134300;1998.5
-2_134400;1997.0
-2_134500;1996.0
-2_134600;1995.0
-2_134700;1995.0
-2_134800;1994.0
-2_134900;1994.5
-2_135000;1992.5
-2_135100;1992.5
-2_135200;1991.5
-2_135300;1988.5
-2_135400;1987.0
-2_135500;1985.5
-2_135600;1986.5
-2_135700;1986.0
-2_135800;1989.0
-2_135900;1989.5
-2_136000;1990.0
-2_136100;1990.0
-2_136200;1990.0
-2_136300;1988.5
-2_136400;1989.5
-2_136500;1987.5
-2_136600;1986.5
-2_136700;1988.5
-2_136800;1988.0
-2_136900;1988.5
-2_137000;1986.5
-2_137100;1987.0
-2_137200;1986.5
-2_137300;1989.0
-2_137400;1988.0
-2_137500;1989.5
-2_137600;1987.5
-2_137700;1987.5
-2_137800;1986.5
-2_137900;1986.5
-2_138000;1986.5
-2_138100;1987.0
-2_138200;1987.5
-2_138300;1989.5
-2_138400;1987.5
-2_138500;1987.0
-2_138600;1988.0
-2_138700;1987.0
-2_138800;1989.5
-2_138900;1987.5
-2_139000;1988.5
-2_139100;1986.5
-2_139200;1986.0
-2_139300;1986.0
-2_139400;1987.0
-2_139500;1988.0
-2_139600;1987.5
-2_139700;1987.5
-2_139800;1989.0
-2_139900;1989.0
-2_140000;1989.0
-2_140100;1987.5
-2_140200;1988.5
-2_140300;1988.5
-2_140400;1989.0
-2_140500;1989.5
-2_140600;1990.5
-2_140700;1992.0
-2_140800;1986.5
-2_140900;1985.5
-2_141000;1986.5
-2_141100;1986.5
-2_141200;1988.0
-2_141300;1988.5
-2_141400;1985.5
-2_141500;1984.0
-2_141600;1986.5
-2_141700;1984.5
-2_141800;1985.5
-2_141900;1985.0
-2_142000;1986.5
-2_142100;1989.0
-2_142200;1989.5
-2_142300;1989.0
-2_142400;1987.5
-2_142500;1985.5
-2_142600;1984.5
-2_142700;1984.5
-2_142800;1985.5
-2_142900;1984.5
-2_143000;1986.5
-2_143100;1986.5
-2_143200;1985.0
-2_143300;1987.5
-2_143400;1990.5
-2_143500;1990.5
-2_143600;1989.5
-2_143700;1990.0
-2_143800;1988.0
-2_143900;1985.5
-2_144000;1981.0
-2_144100;1980.0
-2_144200;1980.5
-2_144300;1979.5
-2_144400;1982.5
-2_144500;1982.0
-2_144600;1983.5
-2_144700;1983.0
-2_144800;1983.0
-2_144900;1986.0
-2_145000;1986.0
-2_145100;1986.5
-2_145200;1985.5
-2_145300;1985.0
-2_145400;1985.0
-2_145500;1985.5
-2_145600;1988.5
-2_145700;1982.5
-2_145800;1979.5
-2_145900;1973.5
-2_146000;1970.5
-2_146100;1969.5
-2_146200;1965.0
-2_146300;1965.5
-2_146400;1965.5
-2_146500;1969.0
-2_146600;1969.0
-2_146700;1970.0
-2_146800;1971.5
-2_146900;1969.5
-2_147000;1970.0
-2_147100;1968.5
-2_147200;1968.0
-2_147300;1971.5
-2_147400;1973.5
-2_147500;1975.5
-2_147600;1978.0
-2_147700;1979.0
-2_147800;1979.5
-2_147900;1978.0
-2_148000;1978.5
-2_148100;1978.5
-2_148200;1980.5
-2_148300;1979.0
-2_148400;1979.0
-2_148500;1979.5
-2_148600;1980.5
-2_148700;1982.5
-2_148800;1981.5
-2_148900;1981.5
-2_149000;1981.0
-2_149100;1981.5
-2_149200;1980.5
-2_149300;1981.5
-2_149400;1979.5
-2_149500;1979.0
-2_149600;1980.5
-2_149700;1981.5
-2_149800;1980.0
-2_149900;1981.0
-2_150000;1981.0
-2_150100;1980.5
-2_150200;1981.0
-2_150300;1981.0
-2_150400;1982.0
-2_150500;1981.5
-2_150600;1979.0
-2_150700;1980.5
-2_150800;1979.0
-2_150900;1979.5
-2_151000;1979.5
-2_151100;1979.5
-2_151200;1978.5
-2_151300;1976.5
-2_151400;1977.5
-2_151500;1977.5
-2_151600;1980.0
-2_151700;1978.5
-2_151800;1978.5
-2_151900;1978.0
-2_152000;1980.5
-2_152100;1979.0
-2_152200;1976.5
-2_152300;1976.5
-2_152400;1974.5
-2_152500;1977.5
-2_152600;1977.5
-2_152700;1978.0
-2_152800;1978.5
-2_152900;1977.5
-2_153000;1979.5
-2_153100;1979.5
-2_153200;1980.5
-2_153300;1980.5
-2_153400;1977.5
-2_153500;1977.5
-2_153600;1978.0
-2_153700;1976.0
-2_153800;1980.5
-2_153900;1979.0
-2_154000;1976.5
-2_154100;1978.0
-2_154200;1977.0
-2_154300;1977.5
-2_154400;1978.0
-2_154500;1978.5
-2_154600;1977.5
-2_154700;1975.5
-2_154800;1978.0
-2_154900;1980.0
-2_155000;1980.5
-2_155100;1977.5
-2_155200;1979.0
-2_155300;1979.5
-2_155400;1978.5
-2_155500;1979.0
-2_155600;1981.5
-2_155700;1981.5
-2_155800;1982.5
-2_155900;1981.5
-2_156000;1981.5
-2_156100;1982.5
-2_156200;1978.5
-2_156300;1980.5
-2_156400;1981.0
-2_156500;1978.5
-2_156600;1979.5
-2_156700;1980.5
-2_156800;1979.5
-2_156900;1978.5
-2_157000;1980.0
-2_157100;1981.5
-2_157200;1981.5
-2_157300;1982.0
-2_157400;1981.5
-2_157500;1982.0
-2_157600;1982.5
-2_157700;1980.5
-2_157800;1981.5
-2_157900;1978.5
-2_158000;1978.5
-2_158100;1978.5
-2_158200;1978.5
-2_158300;1978.5
-2_158400;1976.0
-2_158500;1976.0
-2_158600;1976.0
-2_158700;1976.5
-2_158800;1977.5
-2_158900;1976.0
-2_159000;1977.0
-2_159100;1976.5
-2_159200;1976.0
-2_159300;1975.5
-2_159400;1974.0
-2_159500;1974.5
-2_159600;1975.0
-2_159700;1974.0
-2_159800;1974.0
-2_159900;1973.5
-2_160000;1973.5
-2_160100;1972.5
-2_160200;1971.5
-2_160300;1973.5
-2_160400;1974.5
-2_160500;1974.0
-2_160600;1975.0
-2_160700;1975.5
-2_160800;1977.0
-2_160900;1977.5
-2_161000;1978.0
-2_161100;1978.5
-2_161200;1977.5
-2_161300;1979.0
-2_161400;1980.5
-2_161500;1979.0
-2_161600;1979.5
-2_161700;1980.5
-2_161800;1979.0
-2_161900;1980.5
-2_162000;1979.5
-2_162100;1979.5
-2_162200;1979.5
-2_162300;1978.5
-2_162400;1978.5
-2_162500;1978.5
-2_162600;1978.5
-2_162700;1976.5
-2_162800;1975.5
-2_162900;1977.5
-2_163000;1977.5
-2_163100;1977.5
-2_163200;1978.5
-2_163300;1979.5
-2_163400;1979.0
-2_163500;1978.5
-2_163600;1979.0
-2_163700;1979.5
-2_163800;1979.0
-2_163900;1980.5
-2_164000;1981.0
-2_164100;1979.0
-2_164200;1979.5
-2_164300;1980.0
-2_164400;1981.5
-2_164500;1981.0
-2_164600;1980.5
-2_164700;1980.5
-2_164800;1982.5
-2_164900;1981.5
-2_165000;1982.5
-2_165100;1982.5
-2_165200;1983.5
-2_165300;1983.5
-2_165400;1982.5
-2_165500;1982.0
-2_165600;1983.5
-2_165700;1983.0
-2_165800;1982.5
-2_165900;1984.0
-2_166000;1985.0
-2_166100;1985.0
-2_166200;1985.5
-2_166300;1985.5
-2_166400;1986.5
-2_166500;1985.5
-2_166600;1985.5
-2_166700;1987.5
-2_166800;1987.5
-2_166900;1988.5
-2_167000;1987.5
-2_167100;1988.5
-2_167200;1988.5
-2_167300;1988.5
-2_167400;1985.5
-2_167500;1986.5
-2_167600;1987.0
-2_167700;1987.5
-2_167800;1988.5
-2_167900;1988.0
-2_168000;1986.0
-2_168100;1985.5
-2_168200;1983.5
-2_168300;1985.0
-2_168400;1985.5
-2_168500;1985.5
-2_168600;1985.5
-2_168700;1984.0
-2_168800;1983.5
-2_168900;1984.0
-2_169000;1984.0
-2_169100;1985.0
-2_169200;1981.5
-2_169300;1981.5
-2_169400;1982.5
-2_169500;1984.0
-2_169600;1984.5
-2_169700;1983.0
-2_169800;1981.5
-2_169900;1982.5
-2_170000;1981.0
-2_170100;1981.5
-2_170200;1979.0
-2_170300;1979.5
-2_170400;1981.0
-2_170500;1979.5
-2_170600;1980.5
-2_170700;1981.0
-2_170800;1981.5
-2_170900;1980.0
-2_171000;1982.0
-2_171100;1980.0
-2_171200;1979.5
-2_171300;1979.5
-2_171400;1978.5
-2_171500;1978.5
-2_171600;1978.5
-2_171700;1978.0
-2_171800;1977.5
-2_171900;1976.5
-2_172000;1976.5
-2_172100;1976.5
-2_172200;1976.0
-2_172300;1975.0
-2_172400;1977.5
-2_172500;1977.0
-2_172600;1976.5
-2_172700;1976.0
-2_172800;1976.5
-2_172900;1977.5
-2_173000;1979.5
-2_173100;1978.5
-2_173200;1978.5
-2_173300;1978.0
-2_173400;1978.5
-2_173500;1977.5
-2_173600;1980.5
-2_173700;1979.0
-2_173800;1978.5
-2_173900;1978.0
-2_174000;1978.5
-2_174100;1977.5
-2_174200;1975.5
-2_174300;1975.0
-2_174400;1972.5
-2_174500;1974.5
-2_174600;1974.0
-2_174700;1975.0
-2_174800;1973.5
-2_174900;1973.0
-2_175000;1973.5
-2_175100;1974.5
-2_175200;1973.0
-2_175300;1973.5
-2_175400;1972.5
-2_175500;1971.5
-2_175600;1971.5
-2_175700;1969.0
-2_175800;1970.5
-2_175900;1970.5
-2_176000;1970.5
-2_176100;1982.5
-2_176200;1981.0
-2_176300;1980.5
-2_176400;1981.5
-2_176500;1981.5
-2_176600;1981.5
-2_176700;1982.0
-2_176800;1982.5
-2_176900;1980.5
-2_177000;1982.0
-2_177100;1982.0
-2_177200;1983.5
-2_177300;1982.5
-2_177400;1984.0
-2_177500;1983.0
-2_177600;1984.5
-2_177700;1984.5
-2_177800;1984.5
-2_177900;1984.0
-2_178000;1984.0
-2_178100;1985.0
-2_178200;1985.5
-2_178300;1985.5
-2_178400;1985.0
-2_178500;1985.0
-2_178600;1986.5
-2_178700;1986.5
-2_178800;1984.5
-2_178900;1986.0
-2_179000;1986.5
-2_179100;1986.5
-2_179200;1985.5
-2_179300;1987.0
-2_179400;1986.5
-2_179500;1987.5
-2_179600;1985.5
-2_179700;1986.5
-2_179800;1986.0
-2_179900;1986.5
-2_180000;1984.5
-2_180100;1984.0
-2_180200;1985.5
-2_180300;1987.0
-2_180400;1985.0
-2_180500;1985.5
-2_180600;1986.5
-2_180700;1986.5
-2_180800;1986.5
-2_180900;1986.5
-2_181000;1986.0
-2_181100;1985.5
-2_181200;1986.5
-2_181300;1983.5
-2_181400;1984.0
-2_181500;1983.5
-2_181600;1983.5
-2_181700;1986.5
-2_181800;1985.0
-2_181900;1985.5
-2_182000;1986.0
-2_182100;1985.5
-2_182200;1985.0
-2_182300;1985.5
-2_182400;1985.5
-2_182500;1984.5
-2_182600;1984.0
-2_182700;1984.0
-2_182800;1983.0
-2_182900;1985.0
-2_183000;1985.0
-2_183100;1986.5
-2_183200;1985.0
-2_183300;1986.5
-2_183400;1986.5
-2_183500;1987.5
-2_183600;1987.5
-2_183700;1988.5
-2_183800;1987.0
-2_183900;1986.5
-2_184000;1988.5
-2_184100;1988.5
-2_184200;1988.0
-2_184300;1989.0
-2_184400;1990.0
-2_184500;1989.0
-2_184600;1990.0
-2_184700;1989.5
-2_184800;1989.0
-2_184900;1990.0
-2_185000;1990.0
-2_185100;1989.0
-2_185200;1988.0
-2_185300;1988.5
-2_185400;1988.5
-2_185500;1988.5
-2_185600;1989.5
-2_185700;1988.0
-2_185800;1989.0
-2_185900;1988.0
-2_186000;1987.0
-2_186100;1987.5
-2_186200;1987.5
-2_186300;1987.0
-2_186400;1987.5
-2_186500;1986.0
-2_186600;1986.5
-2_186700;1987.0
-2_186800;1986.5
-2_186900;1988.0
-2_187000;1988.5
-2_187100;1988.5
-2_187200;1988.5
-2_187300;1990.5
-2_187400;1989.5
-2_187500;1991.5
-2_187600;1990.5
-2_187700;1989.0
-2_187800;1989.5
-2_187900;1990.5
-2_188000;1990.5
-2_188100;1990.5
-2_188200;1989.5
-2_188300;1989.0
-2_188400;1988.5
-2_188500;1988.0
-2_188600;1988.5
-2_188700;1990.5
-2_188800;1991.5
-2_188900;1992.5
-2_189000;1991.0
-2_189100;1990.5
-2_189200;1990.0
-2_189300;1990.5
-2_189400;1991.0
-2_189500;1989.0
-2_189600;1988.0
-2_189700;1989.5
-2_189800;1991.5
-2_189900;1989.5
-2_190000;1990.5
-2_190100;1989.5
-2_190200;1989.5
-2_190300;1990.5
-2_190400;1990.5
-2_190500;1988.5
-2_190600;1989.0
-2_190700;1988.5
-2_190800;1989.5
-2_190900;1989.0
-2_191000;1989.5
-2_191100;1988.5
-2_191200;1988.0
-2_191300;1987.5
-2_191400;1987.5
-2_191500;1987.0
-2_191600;1987.0
-2_191700;1986.5
-2_191800;1986.5
-2_191900;1987.5
-2_192000;1988.0
-2_192100;1984.5
-2_192200;1987.5
-2_192300;1986.0
-2_192400;1985.5
-2_192500;1985.5
-2_192600;1985.5
-2_192700;1985.5
-2_192800;1986.0
-2_192900;1984.0
-2_193000;1985.5
-2_193100;1984.5
-2_193200;1986.0
-2_193300;1985.5
-2_193400;1986.5
-2_193500;1985.5
-2_193600;1985.0
-2_193700;1985.5
-2_193800;1984.0
-2_193900;1984.5
-2_194000;1984.5
-2_194100;1984.5
-2_194200;1985.0
-2_194300;1984.5
-2_194400;1984.5
-2_194500;1983.5
-2_194600;1982.0
-2_194700;1982.0
-2_194800;1984.5
-2_194900;1981.0
-2_195000;1982.0
-2_195100;1981.5
-2_195200;1983.5
-2_195300;1988.5
-2_195400;1989.0
-2_195500;1989.5
-2_195600;1989.5
-2_195700;1989.5
-2_195800;1987.5
-2_195900;1988.0
-2_196000;1989.0
-2_196100;1988.0
-2_196200;1989.5
-2_196300;1990.5
-2_196400;1990.5
-2_196500;1991.5
-2_196600;1992.5
-2_196700;1991.5
-2_196800;1990.5
-2_196900;1989.5
-2_197000;1990.5
-2_197100;1988.5
-2_197200;1988.5
-2_197300;1988.0
-2_197400;1987.5
-2_197500;1986.5
-2_197600;1987.5
-2_197700;1986.0
-2_197800;1987.5
-2_197900;1988.5
-2_198000;1986.0
-2_198100;1987.5
-2_198200;1987.5
-2_198300;1987.0
-2_198400;1984.5
-2_198500;1986.0
-2_198600;1985.0
-2_198700;1986.0
-2_198800;1986.0
-2_198900;1987.5
-2_199000;1986.5
-2_199100;1986.5
-2_199200;1985.0
-2_199300;1986.5
-2_199400;1986.5
-2_199500;1985.5
-2_199600;1986.0
-2_199700;1986.0
-2_199800;1986.5
-2_199900;1985.0
-2_200000;1984.0
-2_200100;1983.5
-2_200200;1984.5
-2_200300;1984.5
-2_200400;1984.5
-2_200500;1984.0
-2_200600;1984.5
-2_200700;1984.5
-2_200800;1985.5
-2_200900;1986.0
-2_201000;1986.5
-2_201100;1985.5
-2_201200;1984.5
-2_201300;1985.5
-2_201400;1985.5
-2_201500;1984.5
-2_201600;1985.5
-2_201700;1985.5
-2_201800;1986.0
-2_201900;1986.0
-2_202000;1987.5
-2_202100;1987.5
-2_202200;1985.0
-2_202300;1985.5
-2_202400;1986.5
-2_202500;1986.0
-2_202600;1987.5
-2_202700;1986.0
-2_202800;1982.5
-2_202900;1984.5
-2_203000;1985.0
-2_203100;1985.5
-2_203200;1984.5
-2_203300;1986.5
-2_203400;1986.0
-2_203500;1987.5
-2_203600;1985.5
-2_203700;1987.5
-2_203800;1986.5
-2_203900;1988.5
-2_204000;1984.0
-2_204100;1983.0
-2_204200;1985.5
-2_204300;1983.5
-2_204400;1982.0
-2_204500;1981.5
-2_204600;1981.0
-2_204700;1979.5
-2_204800;1978.5
-2_204900;1980.0
-2_205000;1976.5
-2_205100;1978.0
-2_205200;1976.5
-2_205300;1976.0
-2_205400;1975.5
-2_205500;1975.5
-2_205600;1974.0
-2_205700;1974.5
-2_205800;1973.5
-2_205900;1973.0
-2_206000;1972.5
-2_206100;1973.0
-2_206200;1970.0
-2_206300;1971.5
-2_206400;1973.5
-2_206500;1972.0
-2_206600;1972.5
-2_206700;1971.5
-2_206800;1972.5
-2_206900;1972.5
-2_207000;1972.5
-2_207100;1973.0
-2_207200;1972.0
-2_207300;1971.0
-2_207400;1971.0
-2_207500;1971.5
-2_207600;1971.5
-2_207700;1972.5
-2_207800;1970.5
-2_207900;1968.0
-2_208000;1966.0
-2_208100;1964.5
-2_208200;1963.5
-2_208300;1961.5
-2_208400;1959.5
-2_208500;1957.5
-2_208600;1957.0
-2_208700;1958.0
-2_208800;1957.5
-2_208900;1955.0
-2_209000;1956.5
-2_209100;1956.5
-2_209200;1957.0
-2_209300;1956.5
-2_209400;1958.5
-2_209500;1958.0
-2_209600;1955.5
-2_209700;1953.0
-2_209800;1954.0
-2_209900;1954.0
-2_210000;1953.5
-2_210100;1954.5
-2_210200;1955.0
-2_210300;1953.5
-2_210400;1953.0
-2_210500;1954.5
-2_210600;1954.0
-2_210700;1955.0
-2_210800;1954.0
-2_210900;1957.5
-2_211000;1956.5
-2_211100;1956.5
-2_211200;1956.5
-2_211300;1956.5
-2_211400;1955.5
-2_211500;1956.5
-2_211600;1957.5
-2_211700;1957.5
-2_211800;1959.5
-2_211900;1959.5
-2_212000;1959.0
-2_212100;1960.0
-2_212200;1961.5
-2_212300;1961.0
-2_212400;1961.5
-2_212500;1963.5
-2_212600;1961.5
-2_212700;1963.0
-2_212800;1961.5
-2_212900;1961.5
-2_213000;1961.5
-2_213100;1961.5
-2_213200;1961.5
-2_213300;1962.0
-2_213400;1963.5
-2_213500;1964.0
-2_213600;1963.0
-2_213700;1963.5
-2_213800;1964.0
-2_213900;1964.5
-2_214000;1964.0
-2_214100;1963.5
-2_214200;1964.5
-2_214300;1963.5
-2_214400;1962.0
-2_214500;1963.5
-2_214600;1965.0
-2_214700;1964.5
-2_214800;1962.5
-2_214900;1963.5
-2_215000;1964.5
-2_215100;1964.0
-2_215200;1962.5
-2_215300;1963.5
-2_215400;1963.5
-2_215500;1964.5
-2_215600;1965.5
-2_215700;1966.0
-2_215800;1964.5
-2_215900;1962.5
-2_216000;1964.5
-2_216100;1965.0
-2_216200;1962.5
-2_216300;1962.5
-2_216400;1963.5
-2_216500;1962.5
-2_216600;1962.5
-2_216700;1961.5
-2_216800;1962.5
-2_216900;1962.5
-2_217000;1963.5
-2_217100;1962.5
-2_217200;1964.5
-2_217300;1964.5
-2_217400;1962.5
-2_217500;1963.5
-2_217600;1963.5
-2_217700;1963.5
-2_217800;1964.5
-2_217900;1963.5
-2_218000;1963.0
-2_218100;1962.5
-2_218200;1961.5
-2_218300;1962.0
-2_218400;1962.5
-2_218500;1961.5
-2_218600;1960.0
-2_218700;1961.0
-2_218800;1960.5
-2_218900;1961.5
-2_219000;1962.5
-2_219100;1961.0
-2_219200;1959.5
-2_219300;1959.0
-2_219400;1958.5
-2_219500;1959.5
-2_219600;1959.5
-2_219700;1959.5
-2_219800;1959.5
-2_219900;1960.5
-2_220000;1959.5
-2_220100;1960.5
-2_220200;1960.5
-2_220300;1960.0
-2_220400;1959.0
-2_220500;1959.0
-2_220600;1960.5
-2_220700;1960.0
-2_220800;1960.5
-2_220900;1960.5
-2_221000;1961.5
-2_221100;1962.5
-2_221200;1962.5
-2_221300;1963.0
-2_221400;1963.5
-2_221500;1963.5
-2_221600;1965.5
-2_221700;1963.5
-2_221800;1962.5
-2_221900;1965.5
-2_222000;1966.5
-2_222100;1966.5
-2_222200;1963.5
-2_222300;1962.5
-2_222400;1960.5
-2_222500;1961.0
-2_222600;1961.5
-2_222700;1961.5
-2_222800;1962.0
-2_222900;1963.0
-2_223000;1963.5
-2_223100;1963.0
-2_223200;1963.5
-2_223300;1963.5
-2_223400;1964.5
-2_223500;1963.5
-2_223600;1963.0
-2_223700;1965.5
-2_223800;1964.0
-2_223900;1962.5
-2_224000;1963.5
-2_224100;1963.5
-2_224200;1963.0
-2_224300;1963.0
-2_224400;1964.0
-2_224500;1966.0
-2_224600;1965.5
-2_224700;1965.5
-2_224800;1964.5
-2_224900;1963.5
-2_225000;1962.5
-2_225100;1963.5
-2_225200;1963.5
-2_225300;1963.5
-2_225400;1963.5
-2_225500;1963.5
-2_225600;1964.5
-2_225700;1965.5
-2_225800;1966.0
-2_225900;1966.5
-2_226000;1966.5
-2_226100;1967.0
-2_226200;1968.5
-2_226300;1968.5
-2_226400;1967.5
-2_226500;1967.5
-2_226600;1967.5
-2_226700;1968.0
-2_226800;1966.5
-2_226900;1966.5
-2_227000;1967.5
-2_227100;1966.5
-2_227200;1967.5
-2_227300;1966.5
-2_227400;1966.5
-2_227500;1967.5
-2_227600;1968.5
-2_227700;1966.5
-2_227800;1966.5
-2_227900;1967.5
-2_228000;1964.5
-2_228100;1964.5
-2_228200;1964.5
-2_228300;1965.5
-2_228400;1966.5
-2_228500;1966.5
-2_228600;1965.5
-2_228700;1963.5
-2_228800;1963.5
-2_228900;1962.0
-2_229000;1962.5
-2_229100;1962.0
-2_229200;1962.5
-2_229300;1961.5
-2_229400;1962.5
-2_229500;1961.5
-2_229600;1961.5
-2_229700;1962.0
-2_229800;1959.5
-2_229900;1959.5
-2_230000;1960.5
-2_230100;1959.5
-2_230200;1961.5
-2_230300;1960.5
-2_230400;1959.5
-2_230500;1960.5
-2_230600;1959.5
-2_230700;1961.0
-2_230800;1961.5
-2_230900;1960.5
-2_231000;1961.5
-2_231100;1962.5
-2_231200;1962.5
-2_231300;1963.5
-2_231400;1964.0
-2_231500;1962.5
-2_231600;1964.0
-2_231700;1964.5
-2_231800;1963.5
-2_231900;1964.5
-2_232000;1965.0
-2_232100;1965.0
-2_232200;1965.5
-2_232300;1965.5
-2_232400;1966.0
-2_232500;1964.5
-2_232600;1967.5
-2_232700;1967.5
-2_232800;1968.0
-2_232900;1969.5
-2_233000;1969.5
-2_233100;1969.5
-2_233200;1969.0
-2_233300;1969.5
-2_233400;1970.5
-2_233500;1972.0
-2_233600;1970.5
-2_233700;1970.5
-2_233800;1971.0
-2_233900;1971.0
-2_234000;1969.5
-2_234100;1968.5
-2_234200;1970.0
-2_234300;1968.5
-2_234400;1969.0
-2_234500;1966.5
-2_234600;1967.5
-2_234700;1968.0
-2_234800;1970.0
-2_234900;1969.5
-2_235000;1970.0
-2_235100;1968.5
-2_235200;1969.0
-2_235300;1971.0
-2_235400;1971.5
-2_235500;1970.5
-2_235600;1971.5
-2_235700;1971.0
-2_235800;1968.5
-2_235900;1969.5
-2_236000;1971.0
-2_236100;1970.5
-2_236200;1971.0
-2_236300;1970.0
-2_236400;1970.5
-2_236500;1970.5
-2_236600;1972.5
-2_236700;1971.0
-2_236800;1970.5
-2_236900;1971.5
-2_237000;1972.5
-2_237100;1972.5
-2_237200;1970.5
-2_237300;1972.5
-2_237400;1972.5
-2_237500;1972.0
-2_237600;1973.5
-2_237700;1973.5
-2_237800;1973.5
-2_237900;1975.5
-2_238000;1975.5
-2_238100;1975.5
-2_238200;1975.0
-2_238300;1975.5
-2_238400;1974.5
-2_238500;1975.5
-2_238600;1975.5
-2_238700;1975.0
-2_238800;1974.5
-2_238900;1976.0
-2_239000;1976.0
-2_239100;1974.5
-2_239200;1977.0
-2_239300;1976.0
-2_239400;1975.0
-2_239500;1976.0
-2_239600;1976.0
-2_239700;1975.5
-2_239800;1975.0
-2_239900;1976.0
-2_240000;1976.5
-2_240100;1977.0
-2_240200;1975.5
-2_240300;1976.5
-2_240400;1976.5
-2_240500;1976.0
-2_240600;1976.5
-2_240700;1976.0
-2_240800;1977.0
-2_240900;1977.5
-2_241000;1977.5
-2_241100;1977.0
-2_241200;1977.5
-2_241300;1978.5
-2_241400;1977.0
-2_241500;1978.5
-2_241600;1977.5
-2_241700;1978.5
-2_241800;1979.5
-2_241900;1979.5
-2_242000;1980.5
-2_242100;1979.0
-2_242200;1979.5
-2_242300;1979.5
-2_242400;1980.0
-2_242500;1980.5
-2_242600;1981.5
-2_242700;1978.5
-2_242800;1979.5
-2_242900;1979.0
-2_243000;1980.5
-2_243100;1980.0
-2_243200;1979.5
-2_243300;1979.5
-2_243400;1981.5
-2_243500;1980.5
-2_243600;1981.0
-2_243700;1980.5
-2_243800;1980.5
-2_243900;1982.5
-2_244000;1982.0
-2_244100;1982.5
-2_244200;1983.5
-2_244300;1983.5
-2_244400;1982.5
-2_244500;1981.5
-2_244600;1982.5
-2_244700;1983.0
-2_244800;1982.5
-2_244900;1980.5
-2_245000;1983.0
-2_245100;1982.5
-2_245200;1982.0
-2_245300;1982.5
-2_245400;1982.0
-2_245500;1982.5
-2_245600;1981.5
-2_245700;1981.0
-2_245800;1981.0
-2_245900;1981.0
-2_246000;1981.0
-2_246100;1981.0
-2_246200;1980.0
-2_246300;1978.5
-2_246400;1979.5
-2_246500;1978.5
-2_246600;1978.5
-2_246700;1978.5
-2_246800;1980.0
-2_246900;1980.5
-2_247000;1979.5
-2_247100;1979.5
-2_247200;1979.5
-2_247300;1980.5
-2_247400;1980.5
-2_247500;1979.5
-2_247600;1980.0
-2_247700;1984.5
-2_247800;1982.5
-2_247900;1982.5
-2_248000;1982.5
-2_248100;1981.5
-2_248200;1982.5
-2_248300;1982.5
-2_248400;1984.0
-2_248500;1982.0
-2_248600;1982.5
-2_248700;1982.5
-2_248800;1983.5
-2_248900;1983.5
-2_249000;1984.0
-2_249100;1983.5
-2_249200;1984.0
-2_249300;1982.5
-2_249400;1983.5
-2_249500;1984.5
-2_249600;1984.5
-2_249700;1983.5
-2_249800;1984.0
-2_249900;1984.5
-2_250000;1984.0
-2_250100;1984.5
-2_250200;1985.5
-2_250300;1985.5
-2_250400;1984.5
-2_250500;1985.5
-2_250600;1985.5
-2_250700;1985.5
-2_250800;1984.5
-2_250900;1983.0
-2_251000;1984.5
-2_251100;1984.0
-2_251200;1985.0
-2_251300;1985.0
-2_251400;1984.0
-2_251500;1985.0
-2_251600;1983.5
-2_251700;1984.5
-2_251800;1985.0
-2_251900;1982.5
-2_252000;1984.0
-2_252100;1981.5
-2_252200;1982.5
-2_252300;1982.5
-2_252400;1980.5
-2_252500;1981.5
-2_252600;1982.5
-2_252700;1982.0
-2_252800;1982.5
-2_252900;1981.0
-2_253000;1981.5
-2_253100;1982.5
-2_253200;1982.0
-2_253300;1980.5
-2_253400;1980.5
-2_253500;1982.5
-2_253600;1981.5
-2_253700;1979.5
-2_253800;1982.0
-2_253900;1982.5
-2_254000;1981.5
-2_254100;1981.5
-2_254200;1982.0
